                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.51235,                0.32474,                0.82313,                0.89619,                0.87029,                0.87909,                0.67449,                0.83478,                0.52988,                0.97036,             0.00078763,             0.00078763,             0.00078763
                    149,                0.50797,                0.32214,                0.82353,                0.86121,                0.87833,                0.88465,                0.68165,                0.82842,                 0.5085,                0.97342,             0.00078543,             0.00078543,             0.00078543
                    150,                0.51483,                0.32482,                0.82186,                0.89416,                0.84537,                0.87389,                0.66776,                0.82787,                0.52551,                0.97261,             0.00078323,             0.00078323,             0.00078323
                    151,                0.51475,                0.32599,                0.82465,                0.89475,                0.85638,                0.88622,                0.67725,                0.82693,                0.51003,                0.97489,             0.00078103,             0.00078103,             0.00078103
                    152,                 0.5079,                0.32123,                0.82163,                0.90891,                0.86374,                0.88338,                 0.6826,                0.81462,                0.51177,                0.97057,             0.00077883,             0.00077883,             0.00077883
                    153,                0.50917,                0.32306,                0.82389,                0.88381,                0.86995,                0.89302,                0.69011,                0.82267,                0.50342,                0.97771,             0.00077663,             0.00077663,             0.00077663
                    154,                  0.506,                0.32174,                 0.8233,                0.88145,                 0.8742,                0.88639,                0.68052,                0.82312,                0.50813,                0.97207,             0.00077443,             0.00077443,             0.00077443
                    155,                0.50747,                0.32323,                0.82088,                0.85021,                0.87884,                0.89612,                 0.6941,                0.82139,                0.51231,                0.97559,             0.00077223,             0.00077223,             0.00077223
                    156,                0.50997,                0.32223,                0.82096,                 0.8345,                0.88572,                0.89581,                0.68024,                0.82056,                0.51539,                0.97933,             0.00077003,             0.00077003,             0.00077003
                    157,                0.50154,                0.31731,                0.82261,                0.86312,                0.88206,                0.89282,                0.69158,                0.81328,                0.49983,                0.96942,             0.00076783,             0.00076783,             0.00076783
                    158,                0.50303,                0.32007,                0.82443,                0.89613,                0.86454,                0.90676,                0.69899,                0.81573,                0.50302,                0.96706,             0.00076563,             0.00076563,             0.00076563
                    159,                0.49826,                0.31677,                0.82072,                0.88912,                0.87381,                0.89823,                0.70644,                0.80573,                0.51662,                0.95944,             0.00076343,             0.00076343,             0.00076343
                    160,                0.50495,                0.32015,                0.82211,                0.87842,                0.87424,                0.90748,                0.70022,                0.80002,                0.51181,                0.96612,             0.00076123,             0.00076123,             0.00076123
                    161,                0.50044,                0.31736,                0.82313,                0.90201,                0.87069,                0.90437,                0.70433,                0.80056,                0.49382,                0.96555,             0.00075904,             0.00075904,             0.00075904
                    162,                0.49752,                0.31367,                 0.8205,                0.88429,                0.87166,                0.89415,                0.69781,                0.81376,                0.50645,                0.97133,             0.00075684,             0.00075684,             0.00075684
                    163,                0.50165,                0.31801,                0.82165,                0.89117,                0.86708,                0.88799,                0.68958,                0.81214,                0.51237,                0.96991,             0.00075464,             0.00075464,             0.00075464
                    164,                0.50245,                0.31994,                0.82548,                0.90169,                 0.8786,                0.90176,                0.70325,                0.81539,                 0.4957,                 0.9692,             0.00075244,             0.00075244,             0.00075244
                    165,                 0.4991,                0.31965,                0.82201,                0.90281,                0.88674,                 0.8929,                0.70289,                0.80297,                0.49987,                0.96836,             0.00075024,             0.00075024,             0.00075024
                    166,                 0.4944,                0.31332,                 0.8209,                 0.9063,                0.87909,                0.90062,                0.71445,                0.79744,                0.51337,                0.96133,             0.00074804,             0.00074804,             0.00074804
                    167,                0.48283,                0.30989,                0.81899,                0.89985,                0.84524,                0.89239,                 0.7006,                0.80622,                0.50331,                0.98418,             0.00074584,             0.00074584,             0.00074584
                    168,                0.49128,                0.31276,                0.81776,                0.87373,                0.87422,                0.88543,                0.70277,                0.79272,                  0.502,                0.97528,             0.00074364,             0.00074364,             0.00074364
                    169,                0.48829,                 0.3138,                0.81951,                0.90266,                0.84705,                0.89682,                0.69646,                 0.7975,                 0.5042,                0.96462,             0.00074144,             0.00074144,             0.00074144
                    170,                0.48403,                 0.3073,                0.81653,                0.90874,                  0.862,                0.90426,                 0.7074,                0.79078,                0.49098,                0.96224,             0.00073924,             0.00073924,             0.00073924
                    171,                0.48077,                0.30752,                0.81803,                0.84919,                0.90316,                0.89911,                 0.7013,                 0.8039,                0.51236,                0.97167,             0.00073704,             0.00073704,             0.00073704
                    172,                0.49402,                0.31489,                0.81955,                0.87728,                0.87516,                0.90356,                0.69296,                0.79958,                0.49107,                0.97418,             0.00073484,             0.00073484,             0.00073484
                    173,                0.48185,                0.31086,                0.82038,                0.90556,                0.87049,                0.91467,                0.70329,                0.79808,                0.50102,                0.97171,             0.00073264,             0.00073264,             0.00073264
                    174,                0.47706,                0.30683,                0.81741,                0.87585,                0.88768,                0.89748,                0.69824,                 0.7925,                0.49865,                0.97508,             0.00073044,             0.00073044,             0.00073044
                    175,                0.48347,                0.30998,                0.82108,                0.89222,                0.87236,                0.89575,                0.70954,                 0.7813,                0.49426,                0.96624,             0.00072824,             0.00072824,             0.00072824
                    176,                0.48637,                0.30995,                0.81933,                0.89579,                0.87387,                0.89643,                0.69938,                0.80322,                0.49483,                 0.9723,             0.00072604,             0.00072604,             0.00072604
                    177,                 0.4808,                0.30956,                0.81751,                0.88068,                0.87278,                0.89318,                0.68914,                0.80095,                0.49829,                0.96944,             0.00072384,             0.00072384,             0.00072384
                    178,                0.48122,                0.30717,                0.81839,                0.88321,                0.88524,                 0.8994,                 0.6974,                0.79468,                0.51133,                0.97246,             0.00072164,             0.00072164,             0.00072164
                    179,                0.47144,                0.29969,                0.81468,                0.85911,                0.88099,                0.89742,                0.70731,                0.78892,                0.50075,                0.96517,             0.00071944,             0.00071944,             0.00071944
                    180,                0.46287,                 0.2966,                0.81546,                0.89218,                 0.8638,                0.90031,                0.69955,                  0.789,                0.50381,                0.96571,             0.00071724,             0.00071724,             0.00071724
                    181,                0.47284,                0.30532,                0.81928,                0.87799,                0.87161,                0.89566,                0.70034,                0.79357,                0.49305,                0.97113,             0.00071504,             0.00071504,             0.00071504
                    182,                0.47273,                0.30289,                 0.8189,                0.89971,                0.85134,                0.90801,                0.70559,                0.78309,                 0.4808,                0.95818,             0.00071284,             0.00071284,             0.00071284
                    183,                0.47228,                0.30337,                 0.8163,                0.90723,                0.86212,                 0.9116,                0.70684,                  0.786,                0.48714,                0.95571,             0.00071064,             0.00071064,             0.00071064
                    184,                0.47325,                0.30203,                0.81694,                0.91658,                0.88716,                0.91365,                0.70794,                0.79907,                0.48377,                0.96814,             0.00070844,             0.00070844,             0.00070844
                    185,                0.47316,                0.30289,                0.81743,                0.89884,                0.86646,                0.89909,                0.70564,                  0.797,                0.49688,                0.97143,             0.00070624,             0.00070624,             0.00070624
                    186,                0.45778,                0.29613,                0.81781,                0.89944,                0.87965,                0.90058,                0.70386,                0.79093,                0.48367,                0.96965,             0.00070404,             0.00070404,             0.00070404
                    187,                0.47178,                0.30254,                0.81394,                0.88625,                0.88504,                0.91352,                0.70899,                0.79098,                0.48475,                0.97366,             0.00070184,             0.00070184,             0.00070184
                    188,                0.47302,                 0.3051,                0.81865,                0.89638,                0.90085,                 0.9178,                0.71163,                0.78869,                0.48124,                0.97547,             0.00069964,             0.00069964,             0.00069964
                    189,                0.47111,                0.30349,                0.81746,                0.90673,                0.88834,                0.91203,                0.70951,                0.78702,                0.48331,                 0.9695,             0.00069744,             0.00069744,             0.00069744
                    190,                 0.4642,                0.30038,                0.81781,                0.87436,                0.87764,                0.90709,                0.69941,                0.78764,                0.50084,                0.96558,             0.00069524,             0.00069524,             0.00069524
                    191,                0.46169,                0.29459,                0.81489,                0.87444,                0.89418,                0.91402,                0.71689,                0.77603,                0.48656,                0.95933,             0.00069304,             0.00069304,             0.00069304
                    192,                0.47147,                0.30137,                0.81585,                0.91008,                0.84947,                0.90394,                0.70294,                0.77862,                0.49868,                0.96085,             0.00069084,             0.00069084,             0.00069084
                    193,                0.47056,                0.30164,                0.81686,                0.91582,                0.86873,                0.92118,                0.70744,                0.78708,                0.47859,                0.97711,             0.00068864,             0.00068864,             0.00068864
                    194,                0.47018,                0.30132,                0.81831,                0.91811,                0.85794,                0.91205,                 0.7033,                0.79194,                 0.4888,                0.98291,             0.00068644,             0.00068644,             0.00068644
                    195,                0.46101,                0.29562,                0.81461,                0.90413,                0.87706,                0.90763,                0.69494,                0.77921,                0.50337,                0.96414,             0.00068424,             0.00068424,             0.00068424
                    196,                0.45966,                 0.2979,                0.81306,                0.88494,                0.86546,                0.89933,                0.70956,                0.78509,                0.49159,                0.96598,             0.00068204,             0.00068204,             0.00068204
                    197,                0.46413,                0.29618,                0.81863,                0.86424,                0.88064,                0.89289,                 0.6994,                 0.7834,                0.49829,                0.96806,             0.00067984,             0.00067984,             0.00067984
                    198,                0.45894,                0.29592,                0.81323,                0.88373,                  0.892,                0.90926,                0.70137,                0.78855,                0.49109,                0.97256,             0.00067764,             0.00067764,             0.00067764
                    199,                0.45379,                0.29403,                0.81243,                0.90796,                0.86787,                0.90369,                0.69904,                0.79111,                0.48441,                0.97796,             0.00067544,             0.00067544,             0.00067544
                    200,                0.46083,                0.29717,                0.81537,                0.89529,                0.87426,                 0.9036,                0.70229,                0.79676,                0.51248,                0.98223,             0.00067324,             0.00067324,             0.00067324
                    201,                0.46277,                0.29674,                0.81515,                0.89603,                0.87328,                0.90616,                0.70752,                0.78724,                0.49543,                 0.9713,             0.00067104,             0.00067104,             0.00067104
                    202,                0.47172,                0.29992,                0.81674,                0.87152,                0.87728,                 0.8919,                 0.6938,                0.79148,                0.49609,                0.97941,             0.00066884,             0.00066884,             0.00066884
                    203,                0.46124,                0.29641,                0.81503,                0.88606,                0.88066,                0.89719,                0.70128,                0.77765,                0.48543,                0.96607,             0.00066664,             0.00066664,             0.00066664
                    204,                0.45946,                0.29463,                0.81491,                 0.8799,                 0.8756,                0.89734,                0.69942,                0.77604,                0.49408,                 0.9684,             0.00066444,             0.00066444,             0.00066444
                    205,                0.47003,                0.30101,                0.81758,                0.88362,                0.87667,                0.90861,                0.70304,                 0.7908,                 0.4989,                0.97686,             0.00066224,             0.00066224,             0.00066224
                    206,                0.44796,                0.29139,                0.81374,                 0.8841,                0.87446,                0.90019,                 0.7097,                0.76921,                0.49254,                 0.9669,             0.00066005,             0.00066005,             0.00066005
                    207,                 0.4501,                 0.2919,                0.80963,                0.85849,                0.87697,                 0.8957,                0.70746,                 0.7855,                0.49418,                0.97452,             0.00065785,             0.00065785,             0.00065785
                    208,                0.45474,                0.29584,                0.81105,                 0.8769,                0.88724,                 0.9003,                0.70019,                0.78185,                0.50273,                0.97499,             0.00065565,             0.00065565,             0.00065565
                    209,                0.44833,                0.28777,                0.81478,                0.90427,                 0.8868,                 0.8951,                0.69563,                0.78265,                 0.4916,                0.97914,             0.00065345,             0.00065345,             0.00065345
                    210,                0.45816,                0.29411,                0.81561,                   0.88,                0.87266,                0.90141,                0.70921,                 0.7857,                0.50417,                0.97564,             0.00065125,             0.00065125,             0.00065125
                    211,                0.46594,                0.29858,                0.81583,                0.90743,                 0.8534,                0.90797,                0.71724,                0.76745,                0.49668,                0.96291,             0.00064905,             0.00064905,             0.00064905
                    212,                0.45213,                0.28924,                0.81178,                 0.8889,                0.86759,                0.90192,                0.71282,                0.76575,                 0.4846,                0.96221,             0.00064685,             0.00064685,             0.00064685
                    213,                0.44446,                0.28813,                0.81445,                0.87114,                0.88679,                0.90335,                0.71108,                 0.7673,                0.48304,                0.97229,             0.00064465,             0.00064465,             0.00064465
                    214,                0.44607,                0.28601,                0.81183,                0.90471,                0.90225,                0.91623,                0.71704,                0.77672,                0.48078,                0.97162,             0.00064245,             0.00064245,             0.00064245
                    215,                0.44424,                0.28657,                0.81016,                0.91707,                0.88145,                0.90551,                0.72198,                0.77485,                0.48707,                0.96711,             0.00064025,             0.00064025,             0.00064025
                    216,                0.45159,                0.29056,                0.81123,                0.90483,                 0.8906,                0.90951,                0.72979,                0.77439,                0.47733,                0.97384,             0.00063805,             0.00063805,             0.00063805
                    217,                0.45203,                0.29165,                0.81098,                 0.8782,                0.86069,                0.90501,                 0.7176,                0.76686,                0.48633,                0.96706,             0.00063585,             0.00063585,             0.00063585
                    218,                 0.4395,                0.28407,                0.80918,                0.90754,                0.86936,                0.90801,                0.71651,                0.76892,                0.48807,                0.97117,             0.00063365,             0.00063365,             0.00063365
                    219,                0.45337,                0.29006,                0.81463,                0.90584,                0.87121,                0.90581,                0.70766,                0.78059,                0.49441,                0.96947,             0.00063145,             0.00063145,             0.00063145
                    220,                0.44734,                  0.286,                 0.8104,                0.87108,                0.88507,                 0.9046,                0.70993,                0.77085,                0.48874,                0.95901,             0.00062925,             0.00062925,             0.00062925
                    221,                0.44203,                0.28736,                0.81022,                0.90427,                0.88831,                0.90676,                0.72933,                0.75962,                0.48099,                0.95182,             0.00062705,             0.00062705,             0.00062705
                    222,                0.43608,                 0.2817,                 0.8117,                 0.9201,                0.86733,                0.90782,                0.72632,                0.76248,                0.47015,                 0.9556,             0.00062485,             0.00062485,             0.00062485
                    223,                0.44986,                0.28789,                0.81144,                0.89653,                0.87931,                0.90965,                0.72624,                0.76202,                 0.4754,                0.95946,             0.00062265,             0.00062265,             0.00062265
                    224,                0.43183,                0.27893,                0.81063,                0.92521,                0.86925,                0.90891,                0.72294,                0.76683,                0.47795,                 0.9686,             0.00062045,             0.00062045,             0.00062045
                    225,                0.43722,                0.28213,                0.81148,                0.92053,                0.87459,                0.90275,                0.72057,                0.76605,                0.48066,                0.96217,             0.00061825,             0.00061825,             0.00061825
                    226,                0.43941,                0.28434,                0.81301,                0.91852,                0.87218,                0.90841,                0.71489,                 0.7774,                0.46948,                0.97357,             0.00061605,             0.00061605,             0.00061605
                    227,                0.44632,                0.28821,                0.81388,                0.92903,                0.86338,                0.91947,                0.73202,                0.75754,                0.46405,                0.95935,             0.00061385,             0.00061385,             0.00061385
                    228,                0.43074,                0.28181,                0.80745,                0.91143,                0.86728,                0.91113,                0.71784,                0.76261,                0.49106,                0.96737,             0.00061165,             0.00061165,             0.00061165
                    229,                0.43904,                0.28395,                0.80856,                0.89546,                0.85745,                0.89789,                0.71023,                0.77502,                0.48931,                0.97479,             0.00060945,             0.00060945,             0.00060945
                    230,                0.43957,                0.28143,                 0.8105,                0.90555,                0.86739,                0.89402,                0.71557,                0.75645,                0.48783,                0.96428,             0.00060725,             0.00060725,             0.00060725
                    231,                0.43481,                 0.2799,                0.80806,                0.90996,                0.87357,                0.89571,                0.71955,                0.75236,                0.49546,                0.96061,             0.00060505,             0.00060505,             0.00060505
                    232,                0.43524,                0.27949,                0.81164,                0.92445,                0.86106,                0.90518,                0.72003,                0.76071,                0.48518,                0.96577,             0.00060285,             0.00060285,             0.00060285
                    233,                0.44169,                0.28399,                0.80869,                0.90095,                0.87607,                0.90752,                0.72366,                0.77127,                0.49047,                 0.9747,             0.00060065,             0.00060065,             0.00060065
                    234,                0.43604,                0.28075,                0.80967,                0.90552,                0.87195,                0.91778,                0.71991,                0.76836,                0.48129,                0.96935,             0.00059845,             0.00059845,             0.00059845
                    235,                0.42525,                0.27713,                0.80912,                0.90281,                0.87415,                0.91379,                0.71933,                0.76176,                0.48373,                0.96806,             0.00059625,             0.00059625,             0.00059625
                    236,                0.43644,                0.28005,                0.81078,                0.88981,                0.88573,                0.90249,                0.71493,                0.75831,                 0.4754,                0.96273,             0.00059405,             0.00059405,             0.00059405
                    237,                0.43679,                0.28564,                0.81183,                 0.9139,                0.87791,                0.90887,                0.72642,                0.75823,                0.49308,                0.96616,             0.00059185,             0.00059185,             0.00059185
                    238,                0.43299,                0.27858,                0.80903,                0.92143,                0.86075,                0.90757,                0.72168,                0.75688,                0.49196,                0.96135,             0.00058965,             0.00058965,             0.00058965
                    239,                0.44101,                0.28494,                0.81373,                0.91415,                 0.8878,                0.91444,                0.72191,                0.76509,                0.48777,                0.97046,             0.00058745,             0.00058745,             0.00058745
                    240,                0.43491,                0.28072,                 0.8099,                0.91176,                0.88726,                0.90731,                0.71909,                0.75767,                0.49833,                0.96159,             0.00058525,             0.00058525,             0.00058525
                    241,                0.43038,                0.27538,                0.81091,                0.88878,                0.88813,                0.91308,                0.71913,                0.76121,                0.48893,                0.96439,             0.00058305,             0.00058305,             0.00058305
                    242,                0.42724,                 0.2771,                0.80908,                0.89869,                0.89294,                0.90908,                0.72277,                0.76568,                0.48351,                0.97085,             0.00058085,             0.00058085,             0.00058085
                    243,                0.42972,                0.27553,                0.80956,                 0.9181,                0.88028,                0.91206,                0.72119,                0.76345,                0.47154,                0.97619,             0.00057865,             0.00057865,             0.00057865
                    244,                0.43483,                0.28046,                 0.8092,                0.92273,                0.88417,                0.91323,                0.72706,                0.75573,                0.46506,                0.95911,             0.00057645,             0.00057645,             0.00057645
                    245,                0.41841,                0.27474,                0.80846,                 0.9145,                0.89226,                0.91444,                0.72263,                0.75272,                0.47256,                0.95732,             0.00057425,             0.00057425,             0.00057425
                    246,                0.41956,                0.27427,                0.80537,                0.88028,                0.87871,                 0.9041,                0.71908,                0.75423,                 0.4791,                0.96644,             0.00057205,             0.00057205,             0.00057205
                    247,                0.41842,                0.27362,                0.80674,                0.91001,                0.88013,                0.90747,                0.71804,                0.74959,                0.47761,                0.96555,             0.00056985,             0.00056985,             0.00056985
                    248,                0.42276,                0.27624,                 0.8092,                0.90596,                0.87403,                0.90297,                0.72411,                0.75172,                0.48438,                0.95702,             0.00056765,             0.00056765,             0.00056765
                    249,                0.41531,                 0.2703,                0.80681,                0.92292,                 0.8813,                0.91138,                0.73459,                0.75036,                0.48545,                0.95927,             0.00056545,             0.00056545,             0.00056545
                    250,                0.41461,                 0.2696,                0.80523,                0.90774,                0.88488,                0.91257,                 0.7287,                0.75091,                0.48415,                0.96787,             0.00056325,             0.00056325,             0.00056325
                    251,                0.42068,                0.27228,                0.80667,                0.88841,                0.88381,                0.90495,                0.73184,                0.74462,                0.48258,                0.96296,             0.00056105,             0.00056105,             0.00056105
                    252,                0.41969,                0.27449,                0.80981,                 0.9017,                0.87627,                0.90914,                0.73749,                0.73844,                0.46441,                0.95787,             0.00055886,             0.00055886,             0.00055886
                    253,                0.42127,                0.27386,                0.80757,                0.91751,                0.87888,                0.91422,                0.73761,                0.73943,                0.47047,                0.95175,             0.00055666,             0.00055666,             0.00055666
                    254,                0.42102,                0.27234,                0.80699,                0.92058,                0.87675,                0.90728,                0.73533,                0.74424,                0.46718,                0.95029,             0.00055446,             0.00055446,             0.00055446
                    255,                0.40828,                0.26737,                0.80319,                0.90576,                0.88016,                0.90937,                0.73556,                0.74021,                0.47503,                0.95088,             0.00055226,             0.00055226,             0.00055226
                    256,                 0.4086,                0.26855,                0.80772,                0.90232,                 0.8789,                0.91449,                0.73545,                0.74067,                 0.4834,                0.95798,             0.00055006,             0.00055006,             0.00055006
                    257,                0.41968,                0.27274,                0.80892,                0.91849,                0.87225,                0.91687,                0.73663,                0.74351,                0.47426,                0.95842,             0.00054786,             0.00054786,             0.00054786
                    258,                0.41808,                0.27372,                0.80592,                0.90889,                0.87143,                0.90941,                0.73315,                0.73842,                0.47697,                0.95608,             0.00054566,             0.00054566,             0.00054566
                    259,                0.40746,                0.26897,                0.80885,                0.89764,                0.88721,                0.90543,                0.73673,                0.73858,                0.48562,                0.95744,             0.00054346,             0.00054346,             0.00054346
                    260,                0.41051,                0.27026,                0.80789,                0.92337,                0.86284,                0.90573,                0.72561,                0.74508,                0.47705,                0.96326,             0.00054126,             0.00054126,             0.00054126
                    261,                0.41612,                0.27174,                0.80863,                0.92248,                0.86322,                0.89927,                0.72117,                0.74989,                0.47385,                0.97223,             0.00053906,             0.00053906,             0.00053906
                    262,                0.41761,                0.27051,                0.80973,                0.89238,                0.87309,                0.90169,                0.72315,                0.74879,                0.47648,                0.96868,             0.00053686,             0.00053686,             0.00053686
                    263,                0.42319,                 0.2724,                0.81042,                0.91238,                0.86329,                0.90295,                0.72095,                0.74676,                0.48727,                0.96877,             0.00053466,             0.00053466,             0.00053466
                    264,                0.42018,                0.27191,                0.80651,                0.89531,                0.88286,                0.90187,                0.71881,                0.75181,                 0.4914,                0.96315,             0.00053246,             0.00053246,             0.00053246
                    265,                0.41443,                0.26741,                 0.8069,                0.91591,                0.87105,                0.90639,                0.72443,                0.75024,                0.49677,                 0.9667,             0.00053026,             0.00053026,             0.00053026
                    266,                0.41547,                0.27179,                0.80536,                0.92024,                0.87516,                0.91186,                0.72785,                 0.7427,                0.49152,                0.96347,             0.00052806,             0.00052806,             0.00052806
                    267,                 0.4094,                0.26836,                0.80503,                0.91577,                 0.8729,                0.91653,                0.73055,                0.74504,                 0.4865,                0.96849,             0.00052586,             0.00052586,             0.00052586
                    268,                0.41265,                0.26806,                0.80814,                0.91159,                 0.8774,                0.90761,                0.72887,                 0.7427,                 0.4812,                0.95791,             0.00052366,             0.00052366,             0.00052366
                    269,                0.41915,                0.26916,                0.80822,                0.91733,                0.87435,                0.91259,                0.73102,                 0.7401,                0.48919,                0.96023,             0.00052146,             0.00052146,             0.00052146
                    270,                0.41243,                0.26763,                 0.8078,                0.92474,                 0.8753,                0.91634,                0.73802,                0.73967,                0.49048,                0.96125,             0.00051926,             0.00051926,             0.00051926
                    271,                0.40832,                0.26712,                0.80648,                0.90881,                 0.8841,                0.91433,                0.73928,                0.73097,                0.48805,                0.95293,             0.00051706,             0.00051706,             0.00051706
                    272,                0.41045,                0.26763,                0.80584,                 0.8995,                0.87471,                0.91363,                0.72832,                0.73626,                0.49661,                 0.9536,             0.00051486,             0.00051486,             0.00051486
                    273,                0.40544,                0.26471,                 0.8026,                0.89425,                0.87755,                0.90617,                0.73321,                 0.7356,                0.48489,                0.95624,             0.00051266,             0.00051266,             0.00051266
                    274,                0.40912,                0.26776,                0.80498,                0.89702,                0.87112,                0.90746,                  0.731,                0.73824,                 0.4892,                0.95936,             0.00051046,             0.00051046,             0.00051046
                    275,                0.41009,                0.26954,                0.80679,                0.91078,                0.86393,                0.91188,                0.73541,                 0.7354,                0.47969,                0.96363,             0.00050826,             0.00050826,             0.00050826
                    276,                0.41522,                0.27324,                0.80761,                0.90065,                0.86358,                0.91041,                0.72934,                0.73747,                 0.4861,                0.96072,             0.00050606,             0.00050606,             0.00050606
                    277,                0.41709,                  0.271,                0.80822,                0.90254,                0.87261,                0.90235,                0.72523,                0.74276,                0.49488,                0.96425,             0.00050386,             0.00050386,             0.00050386
                    278,                0.40304,                0.26355,                0.80595,                0.91291,                0.86876,                0.90239,                0.72637,                0.73653,                0.49057,                0.95882,             0.00050166,             0.00050166,             0.00050166
                    279,                0.40453,                0.26303,                0.80666,                0.90924,                0.87143,                0.90196,                0.72755,                0.74131,                0.47597,                  0.961,             0.00049946,             0.00049946,             0.00049946
                    280,                0.40233,                0.26201,                0.80556,                0.90542,                0.86952,                0.90609,                0.72949,                 0.7418,                0.48223,                0.96093,             0.00049726,             0.00049726,             0.00049726
                    281,                0.39571,                0.25929,                0.80195,                0.88684,                0.87463,                0.89975,                0.73081,                0.73921,                 0.4808,                0.96184,             0.00049506,             0.00049506,             0.00049506
                    282,                0.39169,                0.25964,                0.80486,                 0.8874,                0.86823,                0.89841,                0.73319,                0.74291,                0.47947,                0.96656,             0.00049286,             0.00049286,             0.00049286
                    283,                0.40217,                 0.2623,                0.80678,                0.88418,                0.87929,                0.89632,                0.72861,                0.73899,                0.47212,                0.96104,             0.00049066,             0.00049066,             0.00049066
                    284,                0.39816,                0.26099,                0.80201,                0.89331,                 0.8723,                0.89265,                0.71934,                0.73381,                0.48145,                0.96108,             0.00048846,             0.00048846,             0.00048846
                    285,                0.40369,                0.26501,                0.80433,                0.89786,                0.88079,                0.90097,                  0.732,                0.73301,                0.47617,                0.96363,             0.00048626,             0.00048626,             0.00048626
                    286,                0.40303,                0.26357,                0.80557,                0.89943,                 0.8806,                0.89754,                0.72698,                0.73946,                0.48204,                0.96554,             0.00048406,             0.00048406,             0.00048406
                    287,                0.40862,                0.26566,                0.80598,                0.92083,                 0.8684,                0.89932,                0.73191,                0.73522,                0.48997,                0.95819,             0.00048186,             0.00048186,             0.00048186
                    288,                0.39726,                0.25822,                0.80083,                0.90464,                 0.8761,                0.89606,                0.72735,                0.72954,                 0.4855,                0.96004,             0.00047966,             0.00047966,             0.00047966
                    289,                0.38757,                0.25754,                0.80161,                0.90117,                0.87483,                 0.8959,                0.73244,                0.72914,                0.48796,                0.96122,             0.00047746,             0.00047746,             0.00047746
                    290,                0.38921,                0.25593,                0.80255,                 0.9179,                0.87544,                0.89915,                 0.7361,                0.72769,                0.48275,                 0.9578,             0.00047526,             0.00047526,             0.00047526
                    291,                0.39232,                0.25708,                0.80332,                0.90152,                0.87675,                0.90176,                0.72944,                0.72954,                0.48343,                0.95913,             0.00047306,             0.00047306,             0.00047306
                    292,                0.38751,                0.25675,                0.80314,                0.90424,                 0.8789,                0.89991,                 0.7326,                0.73135,                0.48083,                0.96001,             0.00047086,             0.00047086,             0.00047086
                    293,                0.39944,                0.26165,                0.80447,                 0.9114,                0.87334,                0.90628,                0.73636,                0.73484,                0.46829,                0.95925,             0.00046866,             0.00046866,             0.00046866
                    294,                0.40022,                0.25935,                0.80317,                0.90038,                0.87067,                0.90484,                0.73563,                0.73461,                0.47687,                0.95926,             0.00046646,             0.00046646,             0.00046646
                    295,                 0.3923,                0.25794,                0.80436,                0.90244,                 0.8793,                0.90445,                0.73267,                 0.7308,                0.48541,                0.96206,             0.00046426,             0.00046426,             0.00046426
                    296,                0.38635,                0.25534,                0.80464,                0.91897,                0.87562,                0.91265,                0.73636,                0.73848,                 0.4883,                0.96515,             0.00046206,             0.00046206,             0.00046206
                    297,                0.39048,                0.25778,                0.80294,                0.91521,                0.88882,                0.90877,                0.73348,                 0.7304,                0.48384,                 0.9574,             0.00045987,             0.00045987,             0.00045987
                    298,                0.38567,                0.25494,                0.80008,                0.90141,                0.89098,                0.90608,                0.72859,                0.73091,                0.48426,                0.96101,             0.00045767,             0.00045767,             0.00045767
                    299,                0.39574,                0.26008,                0.80344,                0.90927,                0.88025,                0.91178,                0.73871,                0.73298,                0.48165,                 0.9595,             0.00045547,             0.00045547,             0.00045547
                    300,                0.38867,                0.25644,                0.80386,                0.90633,                0.87743,                0.90856,                0.73667,                0.73011,                0.48198,                0.95839,             0.00045327,             0.00045327,             0.00045327
                    301,                0.38374,                0.25211,                0.80292,                0.90231,                 0.8774,                0.91258,                0.74237,                 0.7306,                0.46955,                0.96131,             0.00045107,             0.00045107,             0.00045107
                    302,                0.38968,                0.25754,                0.79995,                0.91236,                0.87393,                0.91707,                0.74018,                0.72499,                0.48432,                0.95133,             0.00044887,             0.00044887,             0.00044887
                    303,                0.38458,                0.25084,                0.80132,                0.91458,                0.87799,                 0.9108,                0.73513,                0.73336,                0.48389,                0.96203,             0.00044667,             0.00044667,             0.00044667
                    304,                0.38592,                0.25322,                0.80262,                0.92697,                0.86897,                0.91206,                0.73863,                 0.7322,                0.48678,                  0.959,             0.00044447,             0.00044447,             0.00044447
                    305,                0.38992,                0.25652,                0.80073,                0.90619,                0.87803,                0.91273,                 0.7412,                0.73204,                0.48473,                0.95993,             0.00044227,             0.00044227,             0.00044227
                    306,                 0.3921,                0.25685,                0.80478,                0.89993,                0.88013,                0.90872,                0.73619,                 0.7366,                0.47405,                0.96868,             0.00044007,             0.00044007,             0.00044007
                    307,                0.38559,                0.25581,                0.80156,                0.90968,                0.86848,                0.90437,                0.73176,                 0.7366,                0.47182,                0.96403,             0.00043787,             0.00043787,             0.00043787
                    308,                0.37931,                0.25184,                0.79942,                0.90707,                0.87579,                0.90341,                0.73689,                0.73113,                0.46637,                0.96295,             0.00043567,             0.00043567,             0.00043567
