                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.67543,                0.41375,                0.85058,                0.88021,                0.81174,                0.85739,                0.61734,                0.92902,                0.59309,                0.97598,             0.00078323,             0.00078323,             0.00078323
                    151,                0.66957,                0.41371,                0.85257,                0.90544,                0.82007,                0.86027,                0.61092,                 0.9369,                0.60754,                0.97193,             0.00078103,             0.00078103,             0.00078103
                    152,                0.67957,                0.41656,                0.85331,                0.87188,                0.83135,                0.86282,                0.61547,                0.92374,                0.59556,                0.96439,             0.00077883,             0.00077883,             0.00077883
                    153,                0.67781,                0.41819,                  0.855,                 0.8913,                0.85308,                0.87456,                0.63058,                0.90873,                0.56639,                0.95164,             0.00077663,             0.00077663,             0.00077663
                    154,                0.66988,                0.41415,                0.85263,                 0.8996,                0.83014,                0.87568,                0.63042,                0.91922,                 0.5869,                0.95492,             0.00077443,             0.00077443,             0.00077443
                    155,                0.66797,                0.41282,                0.85121,                0.93249,                0.83904,                 0.8712,                0.63259,                0.90879,                0.57787,                0.95489,             0.00077223,             0.00077223,             0.00077223
                    156,                0.67355,                0.41147,                0.85057,                 0.8804,                0.84134,                0.87886,                0.63654,                0.92078,                0.58255,                0.97401,             0.00077003,             0.00077003,             0.00077003
                    157,                 0.6678,                0.40826,                0.85135,                0.88621,                0.82629,                0.86796,                0.63318,                0.90433,                0.58596,                0.95235,             0.00076783,             0.00076783,             0.00076783
                    158,                 0.6747,                0.41467,                0.85461,                0.89687,                0.81621,                0.86395,                0.62302,                0.90117,                0.57858,                0.95742,             0.00076563,             0.00076563,             0.00076563
                    159,                  0.662,                0.40873,                0.84938,                0.88844,                0.84109,                0.86262,                0.62058,                0.91971,                0.56843,                0.96702,             0.00076343,             0.00076343,             0.00076343
                    160,                 0.6732,                0.41388,                 0.8518,                 0.8861,                0.83962,                0.86842,                0.62655,                0.91193,                0.57857,                0.96423,             0.00076123,             0.00076123,             0.00076123
                    161,                0.66623,                 0.4111,                0.85311,                0.87047,                0.83717,                0.85533,                0.62198,                 0.9118,                0.57581,                0.95237,             0.00075904,             0.00075904,             0.00075904
                    162,                0.66268,                 0.4064,                0.84755,                0.85712,                0.85019,                0.87202,                0.62696,                 0.9169,                0.57866,                0.95344,             0.00075684,             0.00075684,             0.00075684
                    163,                0.66569,                 0.4086,                0.84716,                0.89544,                0.84541,                0.86998,                0.62643,                0.91595,                0.57529,                0.96258,             0.00075464,             0.00075464,             0.00075464
                    164,                0.66011,                 0.4065,                0.85304,                0.86609,                0.84787,                0.86022,                0.62358,                0.93558,                0.57221,                0.98808,             0.00075244,             0.00075244,             0.00075244
                    165,                0.66426,                0.40811,                0.85123,                0.89972,                0.81311,                0.87029,                0.63497,                0.91022,                0.57457,                0.97349,             0.00075024,             0.00075024,             0.00075024
                    166,                  0.653,                0.40017,                0.84814,                0.83772,                0.85184,                0.86702,                0.62706,                 0.9052,                0.57792,                0.97422,             0.00074804,             0.00074804,             0.00074804
                    167,                 0.6537,                0.40877,                0.84915,                0.86632,                0.81451,                0.85416,                0.62234,                0.90704,                0.58682,                0.96954,             0.00074584,             0.00074584,             0.00074584
                    168,                0.67374,                0.41299,                0.84957,                0.86961,                0.83318,                 0.8639,                0.62923,                0.90924,                0.55945,                 0.9698,             0.00074364,             0.00074364,             0.00074364
                    169,                0.64759,                0.40471,                0.84714,                0.85606,                0.83353,                0.86952,                0.62948,                0.91887,                0.55732,                0.97651,             0.00074144,             0.00074144,             0.00074144
                    170,                0.64421,                0.39853,                0.84476,                0.86608,                0.84675,                0.86937,                0.63048,                 0.9041,                0.55289,                0.96404,             0.00073924,             0.00073924,             0.00073924
                    171,                0.63862,                0.39525,                0.84622,                0.87025,                0.82598,                0.86666,                0.63794,                 0.8968,                0.57394,                0.96013,             0.00073704,             0.00073704,             0.00073704
                    172,                0.65272,                0.40123,                0.84841,                0.88007,                0.80627,                0.85454,                0.63101,                0.90263,                  0.576,                0.96683,             0.00073484,             0.00073484,             0.00073484
                    173,                0.64294,                0.39823,                  0.848,                0.88565,                0.82414,                0.86807,                0.63411,                0.91702,                0.57907,                0.96619,             0.00073264,             0.00073264,             0.00073264
                    174,                0.63955,                0.39761,                0.84432,                0.86052,                0.85876,                0.86033,                0.63268,                0.90352,                0.57011,                0.95919,             0.00073044,             0.00073044,             0.00073044
                    175,                0.64007,                0.39912,                0.84898,                0.88162,                0.83029,                0.85719,                0.63505,                0.91503,                0.57599,                0.96762,             0.00072824,             0.00072824,             0.00072824
                    176,                0.64713,                0.39928,                0.84665,                 0.9187,                0.80769,                 0.8601,                0.62979,                0.92089,                0.57969,                 0.9733,             0.00072604,             0.00072604,             0.00072604
                    177,                0.65175,                0.40022,                0.84561,                0.88245,                0.84283,                0.85091,                0.61628,                0.92717,                0.57518,                0.97492,             0.00072384,             0.00072384,             0.00072384
                    178,                0.64053,                0.39478,                0.84608,                0.89312,                0.83036,                0.85381,                  0.622,                0.89794,                0.57499,                0.96889,             0.00072164,             0.00072164,             0.00072164
                    179,                0.62849,                0.38677,                0.83984,                0.88135,                0.82696,                0.84958,                0.63045,                0.89933,                0.56346,                0.96669,             0.00071944,             0.00071944,             0.00071944
                    180,                0.62853,                0.39195,                0.84305,                0.86965,                0.82874,                0.85554,                0.62172,                0.90709,                 0.5772,                0.97177,             0.00071724,             0.00071724,             0.00071724
                    181,                0.63416,                 0.3936,                0.84725,                0.85054,                0.83374,                0.85616,                0.62251,                 0.9008,                0.55616,                0.96092,             0.00071504,             0.00071504,             0.00071504
                    182,                0.63578,                0.39342,                0.84382,                0.86279,                0.82244,                0.84867,                0.63053,                0.89747,                0.56794,                 0.9646,             0.00071284,             0.00071284,             0.00071284
                    183,                 0.6371,                0.39431,                0.84467,                0.88618,                0.82351,                   0.86,                0.62537,                0.89276,                0.55589,                0.96206,             0.00071064,             0.00071064,             0.00071064
                    184,                0.63312,                0.39154,                0.84427,                0.88118,                0.83336,                0.85483,                0.62426,                0.89653,                0.56364,                0.95864,             0.00070844,             0.00070844,             0.00070844
                    185,                0.63357,                0.39142,                0.84477,                0.87473,                0.82615,                0.85027,                0.62908,                0.88653,                0.56981,                0.95972,             0.00070624,             0.00070624,             0.00070624
                    186,                0.62419,                0.38856,                0.84575,                  0.866,                0.83156,                0.85846,                0.63315,                0.89685,                0.57929,                0.96753,             0.00070404,             0.00070404,             0.00070404
                    187,                0.63319,                0.39076,                0.84189,                0.86093,                0.84847,                0.85767,                0.63038,                0.91321,                0.57351,                0.97089,             0.00070184,             0.00070184,             0.00070184
                    188,                0.62169,                0.38769,                0.84267,                0.88742,                0.82134,                 0.8691,                0.63755,                0.90453,                0.57389,                 0.9804,             0.00069964,             0.00069964,             0.00069964
                    189,                0.63415,                0.39756,                0.84576,                 0.8602,                  0.827,                0.86904,                0.64122,                0.89418,                0.56215,                 0.9606,             0.00069744,             0.00069744,             0.00069744
                    190,                0.62889,                0.39038,                0.84552,                0.88516,                0.81959,                0.86081,                0.63496,                0.89949,                0.56186,                0.96551,             0.00069524,             0.00069524,             0.00069524
                    191,                0.62927,                0.39144,                0.84379,                0.86687,                0.85236,                 0.8734,                  0.643,                0.89146,                0.55372,                0.96676,             0.00069304,             0.00069304,             0.00069304
                    192,                0.63555,                0.38996,                0.84339,                0.87804,                0.83273,                0.86788,                 0.6418,                0.89454,                0.55039,                 0.9686,             0.00069084,             0.00069084,             0.00069084
                    193,                0.62585,                0.38577,                0.84359,                0.88174,                0.83091,                0.85665,                0.62297,                0.91287,                0.55673,                0.97776,             0.00068864,             0.00068864,             0.00068864
                    194,                0.63154,                0.39034,                0.84511,                0.89388,                0.82466,                0.86789,                0.64198,                0.89217,                0.55482,                0.95702,             0.00068644,             0.00068644,             0.00068644
                    195,                0.62876,                 0.3883,                0.84225,                0.89455,                 0.8165,                0.86642,                 0.6494,                0.89025,                0.56719,                0.95934,             0.00068424,             0.00068424,             0.00068424
                    196,                0.62542,                 0.3861,                 0.8413,                0.87738,                0.82915,                0.86429,                 0.6366,                0.88627,                0.55236,                0.96483,             0.00068204,             0.00068204,             0.00068204
                    197,                0.62474,                0.38636,                0.84416,                0.86946,                0.83825,                0.87046,                0.63818,                0.89287,                0.55089,                0.96896,             0.00067984,             0.00067984,             0.00067984
                    198,                0.61783,                0.38481,                0.83767,                0.87623,                0.84077,                0.87076,                0.63442,                0.89115,                 0.5513,                0.96167,             0.00067764,             0.00067764,             0.00067764
                    199,                0.61106,                0.38157,                0.83818,                0.88317,                 0.8302,                0.87616,                0.65456,                0.88511,                0.54374,                0.96029,             0.00067544,             0.00067544,             0.00067544
                    200,                0.61255,                0.38273,                0.83995,                0.87948,                0.82272,                0.86429,                0.64079,                0.89458,                  0.565,                 0.9603,             0.00067324,             0.00067324,             0.00067324
                    201,                0.61829,                0.38419,                0.84112,                0.93088,                0.80718,                0.86662,                0.63284,                0.88775,                0.55729,                0.95863,             0.00067104,             0.00067104,             0.00067104
                    202,                0.62599,                0.38658,                0.84171,                 0.8814,                0.82477,                0.86231,                0.64588,                0.87081,                0.55737,                0.95676,             0.00066884,             0.00066884,             0.00066884
                    203,                0.62659,                0.38587,                0.84093,                0.88767,                0.82873,                0.86161,                0.64432,                 0.8719,                0.56169,                0.95268,             0.00066664,             0.00066664,             0.00066664
                    204,                0.61685,                0.38371,                0.84141,                0.89033,                0.81742,                0.86308,                0.64198,                0.87436,                0.56492,                0.95883,             0.00066444,             0.00066444,             0.00066444
                    205,                0.62019,                0.38405,                0.84424,                0.90391,                 0.8201,                0.86001,                 0.6407,                0.87571,                0.55679,                0.96221,             0.00066224,             0.00066224,             0.00066224
                    206,                0.61741,                 0.3832,                0.84114,                 0.9086,                0.81647,                0.87562,                0.65704,                0.87639,                0.55284,                0.96138,             0.00066005,             0.00066005,             0.00066005
                    207,                0.61217,                0.37853,                0.83671,                0.89715,                0.82125,                0.86713,                0.64487,                0.87433,                0.54403,                0.96538,             0.00065785,             0.00065785,             0.00065785
                    208,                0.60422,                0.37971,                0.83584,                0.90622,                0.82801,                0.86655,                0.64633,                0.88443,                0.55329,                0.97423,             0.00065565,             0.00065565,             0.00065565
                    209,                0.60624,                0.37602,                 0.8401,                0.86969,                0.82099,                0.85879,                 0.6417,                0.88123,                0.55408,                0.96789,             0.00065345,             0.00065345,             0.00065345
                    210,                0.61619,                0.38357,                0.83939,                0.89625,                0.81356,                0.87109,                0.65348,                0.86696,                0.56106,                 0.9611,             0.00065125,             0.00065125,             0.00065125
                    211,                 0.6149,                0.38163,                0.83953,                0.86632,                0.84717,                0.87612,                0.65581,                0.87257,                0.56135,                0.96542,             0.00064905,             0.00064905,             0.00064905
                    212,                0.61052,                 0.3784,                0.83878,                0.88834,                0.83193,                0.86836,                0.64996,                0.87795,                 0.5544,                0.96746,             0.00064685,             0.00064685,             0.00064685
                    213,                0.60401,                 0.3739,                0.84047,                0.87665,                0.83372,                0.85766,                0.63099,                0.89023,                0.55548,                0.97505,             0.00064465,             0.00064465,             0.00064465
                    214,                0.61272,                0.37872,                0.83795,                0.89192,                0.82726,                0.85027,                0.64073,                0.87491,                0.56041,                0.96175,             0.00064245,             0.00064245,             0.00064245
                    215,                0.60012,                 0.3743,                0.83656,                0.90876,                0.81777,                0.86259,                0.63976,                 0.8905,                0.57213,                0.97096,             0.00064025,             0.00064025,             0.00064025
                    216,                 0.6079,                0.37691,                0.83644,                 0.8922,                0.82603,                0.87487,                0.64929,                0.88933,                0.56142,                0.97181,             0.00063805,             0.00063805,             0.00063805
                    217,                 0.6078,                0.37557,                0.83686,                0.88078,                0.83274,                0.86969,                0.65277,                0.87938,                0.55561,                0.95796,             0.00063585,             0.00063585,             0.00063585
                    218,                0.59732,                0.37291,                0.83478,                0.89336,                0.84351,                 0.8701,                  0.655,                0.87554,                0.56306,                0.95631,             0.00063365,             0.00063365,             0.00063365
                    219,                0.61201,                0.37998,                0.84156,                 0.8603,                0.83774,                0.86311,                0.63694,                0.87916,                0.54563,                0.96173,             0.00063145,             0.00063145,             0.00063145
                    220,                0.60911,                0.37484,                0.83671,                0.90438,                0.81706,                0.86846,                0.65115,                0.86239,                0.54398,                0.95676,             0.00062925,             0.00062925,             0.00062925
                    221,                0.59881,                0.37463,                0.83675,                 0.9042,                0.81785,                0.86579,                0.64043,                0.86684,                0.55872,                0.95796,             0.00062705,             0.00062705,             0.00062705
                    222,                0.58996,                0.36728,                0.83737,                0.85682,                0.84188,                0.87393,                0.64147,                0.86233,                0.55592,                0.95658,             0.00062485,             0.00062485,             0.00062485
                    223,                0.60744,                0.37866,                0.83883,                 0.9019,                0.82043,                0.88047,                0.65323,                0.86366,                0.56484,                0.95474,             0.00062265,             0.00062265,             0.00062265
                    224,                0.59253,                0.36991,                0.83701,                0.89313,                0.82697,                0.87521,                0.65511,                 0.8634,                0.55284,                0.95724,             0.00062045,             0.00062045,             0.00062045
                    225,                0.59208,                0.36853,                0.83744,                0.90725,                0.81628,                0.87367,                0.65164,                 0.8761,                0.54883,                0.96707,             0.00061825,             0.00061825,             0.00061825
                    226,                  0.599,                0.37129,                0.83916,                 0.8896,                0.83492,                0.87811,                0.66307,                0.85727,                 0.5447,                 0.9529,             0.00061605,             0.00061605,             0.00061605
                    227,                0.59905,                0.37337,                0.83825,                0.88368,                0.83775,                0.87021,                0.65699,                0.86592,                0.55544,                0.95648,             0.00061385,             0.00061385,             0.00061385
                    228,                0.59293,                0.37003,                0.83428,                0.89488,                 0.8252,                0.87393,                0.65945,                0.85436,                0.54969,                0.95338,             0.00061165,             0.00061165,             0.00061165
                    229,                0.59633,                0.37391,                0.83369,                0.88388,                0.81933,                0.87417,                0.65954,                0.86082,                0.55786,                0.96073,             0.00060945,             0.00060945,             0.00060945
                    230,                0.59736,                0.37113,                0.83639,                0.89055,                0.83112,                0.87099,                0.64498,                0.86697,                0.55292,                0.96291,             0.00060725,             0.00060725,             0.00060725
                    231,                0.60404,                0.37266,                0.83692,                 0.9103,                0.79051,                0.87531,                0.65256,                0.86055,                0.54419,                0.95669,             0.00060505,             0.00060505,             0.00060505
                    232,                0.58435,                0.36457,                0.83546,                 0.8718,                0.85398,                0.86107,                0.64724,                 0.8688,                0.55824,                0.95805,             0.00060285,             0.00060285,             0.00060285
                    233,                0.59632,                0.37079,                0.83336,                  0.879,                0.85338,                0.86728,                0.64746,                0.86629,                0.55067,                0.95963,             0.00060065,             0.00060065,             0.00060065
                    234,                0.59343,                0.36684,                0.83571,                0.87762,                0.83835,                0.86621,                0.64635,                0.86953,                0.55085,                0.96128,             0.00059845,             0.00059845,             0.00059845
                    235,                0.58436,                0.36547,                0.83654,                0.90449,                0.82822,                0.86566,                0.64865,                0.88535,                0.55145,                0.97674,             0.00059625,             0.00059625,             0.00059625
                    236,                0.59431,                0.36712,                0.83411,                0.89179,                0.83972,                 0.8719,                0.66418,                0.87087,                0.54749,                0.97124,             0.00059405,             0.00059405,             0.00059405
                    237,                0.59295,                0.37382,                0.83703,                0.90054,                 0.8382,                0.86882,                0.66458,                 0.8753,                0.54734,                0.97285,             0.00059185,             0.00059185,             0.00059185
                    238,                0.59319,                0.37067,                 0.8341,                0.89605,                0.83841,                0.86624,                0.65473,                0.88718,                0.53637,                0.98232,             0.00058965,             0.00058965,             0.00058965
                    239,                0.59243,                0.36874,                0.83712,                0.84856,                0.85576,                0.86558,                0.65555,                0.87539,                0.55745,                0.97531,             0.00058745,             0.00058745,             0.00058745
                    240,                0.59693,                0.37292,                0.83584,                0.85708,                0.85723,                0.86411,                0.66101,                0.85862,                0.54954,                0.95834,             0.00058525,             0.00058525,             0.00058525
                    241,                0.58576,                0.36464,                0.83616,                0.88353,                0.83645,                0.86606,                0.65448,                0.87287,                0.54426,                0.96875,             0.00058305,             0.00058305,             0.00058305
                    242,                0.58593,                0.36625,                0.83371,                0.84955,                0.83788,                0.85942,                0.66596,                0.85249,                0.55078,                0.95826,             0.00058085,             0.00058085,             0.00058085
                    243,                0.58781,                0.36721,                 0.8333,                0.88059,                0.83022,                0.86326,                0.65924,                0.85912,                0.55295,                0.96106,             0.00057865,             0.00057865,             0.00057865
                    244,                0.59349,                0.36695,                0.83359,                 0.8668,                0.83732,                0.86187,                0.65123,                0.86607,                0.55404,                0.97516,             0.00057645,             0.00057645,             0.00057645
                    245,                 0.5722,                0.36057,                0.83192,                0.86132,                0.85674,                0.86155,                0.65726,                0.85926,                0.55631,                0.96065,             0.00057425,             0.00057425,             0.00057425
                    246,                0.57727,                0.36035,                0.82879,                0.88661,                0.84772,                0.86955,                0.66114,                0.85349,                0.54579,                0.95537,             0.00057205,             0.00057205,             0.00057205
                    247,                0.57487,                0.35875,                0.83173,                0.84896,                0.84549,                0.87615,                0.66571,                0.85312,                 0.5475,                0.95819,             0.00056985,             0.00056985,             0.00056985
                    248,                0.59129,                0.36592,                0.83524,                0.87335,                0.84072,                0.87014,                0.65675,                 0.8578,                0.55256,                 0.9531,             0.00056765,             0.00056765,             0.00056765
                    249,                0.56753,                0.35435,                0.83188,                0.87578,                 0.8404,                 0.8635,                0.65991,                0.84852,                0.55843,                0.95386,             0.00056545,             0.00056545,             0.00056545
                    250,                 0.5715,                0.35926,                0.82979,                0.90807,                0.81157,                0.87189,                0.65806,                0.85349,                0.54884,                0.96207,             0.00056325,             0.00056325,             0.00056325
                    251,                 0.5756,                0.35919,                0.83164,                0.89579,                0.81775,                0.87409,                0.66154,                0.85459,                0.54792,                0.95202,             0.00056105,             0.00056105,             0.00056105
                    252,                 0.5714,                0.35807,                0.83536,                0.88592,                0.84323,                0.87621,                0.66659,                0.83568,                0.52521,                0.94736,             0.00055886,             0.00055886,             0.00055886
                    253,                0.57857,                0.35995,                0.83193,                0.87808,                0.84726,                0.88342,                0.66065,                0.84724,                0.53067,                0.95128,             0.00055666,             0.00055666,             0.00055666
                    254,                0.58092,                0.35964,                0.83263,                0.89314,                0.81772,                0.86828,                0.65956,                 0.8462,                0.54273,                   0.95,             0.00055446,             0.00055446,             0.00055446
                    255,                0.56184,                0.35342,                0.82682,                0.87353,                 0.8577,                0.86605,                0.65631,                0.84332,                0.54049,                  0.954,             0.00055226,             0.00055226,             0.00055226
                    256,                0.56109,                0.35337,                0.83188,                0.90679,                0.81671,                0.86961,                0.66686,                0.84725,                0.53767,                0.95088,             0.00055006,             0.00055006,             0.00055006
                    257,                0.57445,                0.35931,                0.83444,                0.86591,                0.85438,                0.86646,                0.66057,                0.85333,                0.54457,                0.96429,             0.00054786,             0.00054786,             0.00054786
                    258,                 0.5668,                0.35831,                0.83049,                0.88832,                0.84955,                0.87521,                0.66434,                0.84684,                  0.537,                0.95443,             0.00054566,             0.00054566,             0.00054566
                    259,                 0.5583,                0.35085,                0.83316,                0.87707,                0.84353,                0.87837,                0.67301,                0.84526,                0.53332,                0.95817,             0.00054346,             0.00054346,             0.00054346
                    260,                0.55817,                0.35257,                0.83257,                0.84717,                0.85749,                0.86479,                0.65773,                0.85234,                0.55053,                0.96474,             0.00054126,             0.00054126,             0.00054126
                    261,                0.57109,                0.35865,                0.83293,                 0.8865,                0.81399,                0.86824,                0.65846,                 0.8565,                0.54028,                0.95932,             0.00053906,             0.00053906,             0.00053906
                    262,                0.57747,                0.35874,                0.83245,                0.86867,                0.83933,                0.87788,                0.66826,                0.84439,                0.53012,                0.95552,             0.00053686,             0.00053686,             0.00053686
                    263,                0.57898,                0.36082,                0.83607,                0.87874,                0.84617,                0.87568,                0.66694,                0.85508,                0.52434,                0.95896,             0.00053466,             0.00053466,             0.00053466
                    264,                0.57848,                0.35862,                0.83236,                0.91316,                0.81005,                0.87765,                0.66574,                0.85695,                0.54096,                0.95862,             0.00053246,             0.00053246,             0.00053246
                    265,                0.57449,                0.35727,                0.83276,                0.83284,                0.86859,                0.87362,                0.66747,                0.85211,                0.54086,                0.95278,             0.00053026,             0.00053026,             0.00053026
                    266,                0.56487,                0.35561,                0.82959,                0.88649,                0.84363,                0.89201,                0.67929,                0.84335,                0.52508,                0.95087,             0.00052806,             0.00052806,             0.00052806
                    267,                0.56351,                0.35356,                0.82886,                0.87634,                0.86259,                 0.8931,                0.67677,                0.85186,                0.53347,                0.95525,             0.00052586,             0.00052586,             0.00052586
                    268,                0.57042,                0.35488,                0.83214,                0.87638,                0.82551,                0.87683,                0.66766,                0.84545,                0.54207,                 0.9562,             0.00052366,             0.00052366,             0.00052366
                    269,                0.56533,                0.35406,                0.83175,                0.88834,                0.83946,                0.87379,                0.66214,                0.84441,                0.53149,                0.95522,             0.00052146,             0.00052146,             0.00052146
                    270,                0.55973,                0.35115,                0.83173,                0.89332,                0.83732,                0.87465,                0.65897,                0.85855,                 0.5461,                0.96215,             0.00051926,             0.00051926,             0.00051926
                    271,                0.56432,                0.35208,                0.83094,                 0.9031,                0.82715,                0.86931,                0.65665,                0.85151,                0.53926,                0.95745,             0.00051706,             0.00051706,             0.00051706
                    272,                0.56491,                0.35141,                0.83044,                0.90054,                0.82341,                0.87891,                0.66729,                0.85657,                0.54626,                0.96556,             0.00051486,             0.00051486,             0.00051486
                    273,                0.55475,                0.34872,                0.82503,                0.88717,                0.83291,                0.87036,                0.66706,                0.84998,                 0.5545,                0.96002,             0.00051266,             0.00051266,             0.00051266
                    274,                0.56688,                0.35497,                0.82902,                0.87506,                0.83007,                0.87458,                0.66688,                0.85416,                0.54399,                0.96489,             0.00051046,             0.00051046,             0.00051046
                    275,                 0.5719,                0.35447,                0.83281,                0.90304,                0.80913,                0.87583,                0.66482,                 0.8514,                 0.5375,                0.96312,             0.00050826,             0.00050826,             0.00050826
                    276,                0.57273,                0.35535,                0.83269,                0.89412,                0.82081,                 0.8682,                0.66615,                0.84343,                0.54856,                0.96121,             0.00050606,             0.00050606,             0.00050606
                    277,                0.56585,                 0.3531,                0.83152,                0.88303,                0.83811,                0.87503,                0.66427,                0.83697,                0.55127,                0.95903,             0.00050386,             0.00050386,             0.00050386
                    278,                0.55863,                0.34882,                0.83084,                0.87476,                0.85637,                0.87351,                 0.6597,                0.84593,                0.54441,                0.96071,             0.00050166,             0.00050166,             0.00050166
                    279,                0.55887,                0.34946,                0.83068,                 0.9024,                 0.8343,                0.86933,                0.66215,                0.84257,                0.53332,                0.95944,             0.00049946,             0.00049946,             0.00049946
                    280,                0.55148,                0.34603,                0.83051,                 0.8762,                0.84841,                0.87547,                 0.6631,                0.83943,                0.53501,                0.95811,             0.00049726,             0.00049726,             0.00049726
                    281,                0.54507,                0.34329,                 0.8244,                0.88082,                0.85136,                0.87329,                 0.6623,                  0.836,                0.52887,                0.95261,             0.00049506,             0.00049506,             0.00049506
                    282,                0.54418,                0.34406,                0.82967,                0.88218,                0.84293,                 0.8749,                0.67117,                0.83605,                0.53893,                0.95497,             0.00049286,             0.00049286,             0.00049286
                    283,                0.55642,                0.35108,                0.83181,                0.87804,                0.84783,                0.87764,                0.66592,                 0.8346,                0.53526,                0.94769,             0.00049066,             0.00049066,             0.00049066
                    284,                0.55583,                0.34982,                 0.8274,                0.86077,                0.86242,                0.87514,                0.66267,                 0.8407,                0.53718,                0.95315,             0.00048846,             0.00048846,             0.00048846
                    285,                0.55715,                 0.3502,                0.82905,                0.88384,                0.85173,                  0.874,                0.66123,                0.84859,                 0.5379,                0.95514,             0.00048626,             0.00048626,             0.00048626
                    286,                0.55463,                0.34945,                 0.8291,                0.88959,                0.84676,                0.87949,                0.67215,                0.83234,                0.52969,                0.94252,             0.00048406,             0.00048406,             0.00048406
                    287,                0.56542,                 0.3516,                0.83178,                0.88288,                0.84606,                0.88188,                0.67265,                0.84055,                0.53194,                0.95435,             0.00048186,             0.00048186,             0.00048186
                    288,                  0.549,                 0.3466,                0.82474,                0.87805,                0.85121,                0.87366,                0.66505,                0.83933,                0.53566,                0.95717,             0.00047966,             0.00047966,             0.00047966
                    289,                0.54176,                0.34219,                0.82509,                 0.8859,                0.83748,                0.87523,                0.67318,                0.83265,                0.52976,                0.95156,             0.00047746,             0.00047746,             0.00047746
                    290,                0.54257,                0.34134,                0.82694,                0.88611,                0.83714,                0.87489,                0.66291,                 0.8404,                0.53328,                0.96254,             0.00047526,             0.00047526,             0.00047526
                    291,                0.54617,                0.34354,                0.82703,                0.88221,                0.84039,                0.86634,                0.66514,                0.83619,                0.52847,                 0.9562,             0.00047306,             0.00047306,             0.00047306
                    292,                0.54239,                0.34254,                0.82601,                0.90307,                0.82787,                0.87667,                0.67743,                0.84016,                0.53157,                0.95808,             0.00047086,             0.00047086,             0.00047086
                    293,                0.55299,                0.34635,                0.82866,                0.90555,                0.82164,                 0.8744,                0.67354,                0.84291,                 0.5393,                0.96456,             0.00046866,             0.00046866,             0.00046866
                    294,                0.54363,                0.33976,                 0.8249,                0.90269,                0.81462,                0.88168,                0.67884,                0.83138,                0.52572,                0.95057,             0.00046646,             0.00046646,             0.00046646
                    295,                0.54234,                 0.3421,                0.82647,                0.89213,                0.84597,                0.88441,                0.67205,                0.83691,                0.52807,                0.96137,             0.00046426,             0.00046426,             0.00046426
                    296,                0.53822,                0.33827,                0.82763,                0.89812,                0.84173,                0.88479,                0.68159,                 0.8421,                0.52874,                0.96377,             0.00046206,             0.00046206,             0.00046206
                    297,                0.55086,                0.34601,                0.82682,                 0.8701,                0.86358,                0.88084,                0.68022,                0.84407,                0.52763,                 0.9625,             0.00045987,             0.00045987,             0.00045987
                    298,                0.54079,                0.33872,                0.82355,                0.87776,                0.84718,                0.88326,                0.67312,                 0.8433,                0.52536,                0.96068,             0.00045767,             0.00045767,             0.00045767
                    299,                0.55439,                0.34861,                0.82765,                0.86247,                0.83578,                0.87381,                0.67123,                0.83366,                0.52981,                0.95301,             0.00045547,             0.00045547,             0.00045547
                    300,                0.53885,                0.34004,                0.82586,                0.88027,                0.84899,                0.88107,                0.67639,                 0.8386,                0.53131,                0.95265,             0.00045327,             0.00045327,             0.00045327
                    301,                0.53204,                0.33636,                0.82499,                0.88682,                0.84184,                0.88324,                0.67724,                0.83708,                0.52137,                0.95874,             0.00045107,             0.00045107,             0.00045107
                    302,                 0.5379,                0.34313,                0.82256,                0.87807,                0.85183,                0.88064,                0.67507,                0.83915,                0.52913,                0.95988,             0.00044887,             0.00044887,             0.00044887
                    303,                0.53426,                0.33598,                0.82486,                0.87855,                 0.8492,                0.88019,                0.67481,                 0.8415,                0.52384,                0.96213,             0.00044667,             0.00044667,             0.00044667
                    304,                0.53655,                0.33669,                0.82543,                0.87726,                0.84454,                0.87891,                0.67911,                0.83809,                0.52689,                0.96265,             0.00044447,             0.00044447,             0.00044447
                    305,                 0.5408,                0.34096,                0.82375,                0.88584,                0.83266,                0.87893,                0.68107,                0.83446,                0.53714,                0.96415,             0.00044227,             0.00044227,             0.00044227
                    306,                0.52911,                0.33514,                0.82497,                0.88363,                0.84293,                0.88034,                0.67485,                0.83014,                0.52817,                 0.9529,             0.00044007,             0.00044007,             0.00044007
                    307,                0.54019,                0.33892,                0.82531,                0.88761,                 0.8397,                0.87883,                0.66802,                0.83488,                0.52239,                0.96152,             0.00043787,             0.00043787,             0.00043787
                    308,                 0.5254,                0.33245,                0.82026,                0.86076,                0.85812,                0.87796,                0.66795,                0.83474,                0.52612,                0.95786,             0.00043567,             0.00043567,             0.00043567
                    309,                0.53682,                0.34041,                0.82187,                0.88055,                0.85469,                0.88069,                0.67918,                0.83335,                0.52473,                0.95198,             0.00043347,             0.00043347,             0.00043347
                    310,                0.53958,                0.33828,                0.82343,                0.87251,                0.85234,                 0.8749,                0.67618,                 0.8325,                0.52502,                0.95554,             0.00043127,             0.00043127,             0.00043127
